filename,label
./fruits/Tomatoes/Tamotoes002135.png,Tomatoes
./fruits/Peach/Peach00485.png,Peach
./fruits/Pitaya/Pitaya001962.png,Pitaya
./fruits/muskmelon/Muskmelon 001929.png,muskmelon
./fruits/Orange/Orange001994.png,Orange
./fruits/Guava/guava total final/Guava03562.png,Guava
./fruits/Pear/pear_0_6478.png,Pear
./fruits/Plum/PlumуАВ254.png,Plum
./fruits/Carambola/Carambola 00328.png,Carambola
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001566.png,Kiwi
./fruits/Pitaya/Pitaya00779.png,Pitaya
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002197.png,Kiwi
./fruits/Carambola/Carambola 00146.png,Carambola
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002655.png,Kiwi
./fruits/Orange/Orange001700.png,Orange
./fruits/Pear/Pear 1581.png,Pear
./fruits/Mango/Mango002983.png,Mango
./fruits/Orange/Orange001652.png,Orange
./fruits/Guava/guava total final/Guava02640.png,Guava
./fruits/Peach/Peach001608.png,Peach
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00529.png,Kiwi
./fruits/Plum/PlumуАВ670.png,Plum
./fruits/Mango/Mango002718.png,Mango
./fruits/Pitaya/Pitaya001374.png,Pitaya
./fruits/Orange/Orange002031.png,Orange
./fruits/Guava/guava total final/Guava02472.png,Guava
./fruits/Peach/Peach00797.png,Peach
./fruits/Orange/Orange001755.png,Orange
./fruits/Plum/PlumуАВ278.png,Plum
./fruits/Guava/guava total final/Guava02192.png,Guava
./fruits/Mango/Mango001806.png,Mango
./fruits/muskmelon/Muskmelon 00669.png,muskmelon
./fruits/Apple/Apple E/Apple E05103.png,Apple
./fruits/Orange/Orange002118.png,Orange
./fruits/muskmelon/Muskmelon 00359.png,muskmelon
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003440.png,Kiwi
./fruits/Pomegranate/Pomegranet00217.png,Pomegranate
./fruits/Banana/Banana0438.png,Banana
./fruits/Mango/Mango001510.png,Mango
./fruits/Plum/PlumуАВ2060.png,Plum
./fruits/Apple/Apple F/Apple F _0_3662.png,Apple
./fruits/Pear/Pear 1580.png,Pear
./fruits/Peach/Peach00171.png,Peach
./fruits/Mango/Mango00315.png,Mango
./fruits/muskmelon/Muskmelon 001462.png,muskmelon
./fruits/muskmelon/Muskmelon 00531.png,muskmelon
./fruits/Banana/Banana0748.png,Banana
./fruits/Carambola/Carambola 00977.png,Carambola
./fruits/Pear/pear_0_394.png,Pear
./fruits/Carambola/Carambola 001175.png,Carambola
./fruits/Tomatoes/Tamotoes001650.png,Tomatoes
./fruits/Apple/Apple B/621red applee10201621.png,Apple
./fruits/Banana/Banana01474.png,Banana
./fruits/Pomegranate/Pomegranet001670.png,Pomegranate
./fruits/Pomegranate/Pomegranet00113.png,Pomegranate
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi0023.png,Kiwi
./fruits/Plum/PlumуАВ2163.png,Plum
./fruits/Apple/Apple A/Apple 672.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003417.png,Kiwi
./fruits/Pomegranate/Pomegranet00263.png,Pomegranate
./fruits/Orange/Orange002437.png,Orange
./fruits/Guava/guava total final/Guava02215.png,Guava
./fruits/Apple/Apple D/applee10223.png,Apple
./fruits/Persimmon/Persimmon113.png,Persimmon
./fruits/Plum/PlumуАВ1330.png,Plum
./fruits/Persimmon/Persimmon1454.png,Persimmon
./fruits/Carambola/Carambola 00572.png,Carambola
./fruits/Tomatoes/Tamotoes00268.png,Tomatoes
./fruits/Carambola/Carambola 001605.png,Carambola
./fruits/Carambola/Carambola 001977.png,Carambola
./fruits/Pitaya/Pitaya0091.png,Pitaya
./fruits/Pear/Pear 621.png,Pear
./fruits/Peach/Peach002224.png,Peach
./fruits/Persimmon/Persimmon1908.png,Persimmon
./fruits/Pear/Pear 244.png,Pear
./fruits/Plum/PlumуАВ1642.png,Plum
./fruits/Carambola/Carambola 00237.png,Carambola
./fruits/Tomatoes/Tamotoes00738.png,Tomatoes
./fruits/Apple/Apple C/Apple Ce04711.png,Apple
./fruits/muskmelon/Muskmelon 00581.png,muskmelon
./fruits/Persimmon/Persimmon1887.png,Persimmon
./fruits/Peach/Peach00399.png,Peach
./fruits/Pomegranate/Pomegranet001920.png,Pomegranate
./fruits/Tomatoes/Tamotoes001585.png,Tomatoes
./fruits/Pear/pear_0_7639.png,Pear
./fruits/Plum/PlumуАВ1596.png,Plum
./fruits/Plum/PlumуАВ50.png,Plum
./fruits/muskmelon/Muskmelon 00105.png,muskmelon
./fruits/Tomatoes/Tamotoes00722.png,Tomatoes
./fruits/Pomegranate/Pomegranet00194.png,Pomegranate
./fruits/Banana/Banana02800.png,Banana
./fruits/Orange/Orange002970.png,Orange
./fruits/Mango/Mango00368.png,Mango
./fruits/Pomegranate/Pomegranet0031.png,Pomegranate
./fruits/Persimmon/Persimmon1866.png,Persimmon
./fruits/Pear/pear_0_7634.png,Pear
./fruits/Apple/Apple B/439red applee06701439.png,Apple
./fruits/Tomatoes/Tamotoes00369.png,Tomatoes
./fruits/Plum/PlumуАВ152.png,Plum
./fruits/Pitaya/Pitaya001414.png,Pitaya
./fruits/Pear/Pear 1065.png,Pear
./fruits/Persimmon/Persimmon1053.png,Persimmon
./fruits/Mango/Mango003364.png,Mango
./fruits/Pitaya/Pitaya002415.png,Pitaya
./fruits/Pomegranate/Pomegranet001780.png,Pomegranate
./fruits/Peach/Peach001852.png,Peach
./fruits/Persimmon/Persimmon790.png,Persimmon
./fruits/Plum/PlumуАВ99.png,Plum
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi004.png,Kiwi
./fruits/Pomegranate/Pomegranet00207.png,Pomegranate
./fruits/Plum/PlumуАВ894.png,Plum
./fruits/Orange/Orange001062.png,Orange
./fruits/Tomatoes/Tamotoes002023.png,Tomatoes
./fruits/Banana/Banana01845.png,Banana
./fruits/Pear/Pear 1814.png,Pear
./fruits/Guava/guava total final/Guava01685.png,Guava
./fruits/Banana/Banana0241.png,Banana
./fruits/Banana/Banana02731.png,Banana
./fruits/Apple/Apple F/Apple F _0_2171.png,Apple
./fruits/Pitaya/Pitaya002136.png,Pitaya
./fruits/Apple/Apple F/scene02281.png,Apple
./fruits/Persimmon/Persimmon321.png,Persimmon
./fruits/Carambola/Carambola 001267.png,Carambola
./fruits/Orange/Orange00588.png,Orange
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00148.png,Kiwi
./fruits/Plum/PlumуАВ454.png,Plum
./fruits/Mango/Mango002828.png,Mango
./fruits/muskmelon/Muskmelon 00210.png,muskmelon
./fruits/muskmelon/Muskmelon 001958.png,muskmelon
./fruits/Apple/Apple E/Apple E0126.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi0092.png,Kiwi
./fruits/Tomatoes/Tamotoes001020.png,Tomatoes
./fruits/Carambola/Carambola 001304.png,Carambola
./fruits/Mango/Mango002261.png,Mango
./fruits/muskmelon/Muskmelon 00227.png,muskmelon
./fruits/Apple/Apple D/Apple dee01801.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi004078.png,Kiwi
./fruits/Plum/PlumуАВ2209.png,Plum
./fruits/Guava/guava total final/Guava0845.png,Guava
./fruits/Persimmon/Persimmon1308.png,Persimmon
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00507.png,Kiwi
./fruits/Apple/Apple E/Apple E0594.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003335.png,Kiwi
./fruits/Apple/Apple C/scene06881.png,Apple
./fruits/Pomegranate/Pomegranet001469.png,Pomegranate
./fruits/Carambola/Carambola 00561.png,Carambola
./fruits/Apple/Apple A/Apple 454.png,Apple
./fruits/Persimmon/Persimmon45.png,Persimmon
./fruits/Banana/Banana01269.png,Banana
./fruits/Carambola/Carambola 001734.png,Carambola
./fruits/Pear/Pear 404.png,Pear
./fruits/Peach/Peach00654.png,Peach
./fruits/Plum/PlumуАВ690.png,Plum
./fruits/Mango/Mango003590.png,Mango
./fruits/Mango/Mango00308.png,Mango
./fruits/Guava/guava total final/Guava01155.png,Guava
./fruits/Pear/Pear 351.png,Pear
./fruits/Persimmon/Persimmon2031.png,Persimmon
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003366.png,Kiwi
./fruits/Pomegranate/Pomegranet002061.png,Pomegranate
./fruits/Pear/Pear 1303.png,Pear
./fruits/Plum/PlumуАВ1901.png,Plum
./fruits/Guava/guava total final/Guava03830.png,Guava
./fruits/Guava/guava total final/Guava01995.png,Guava
./fruits/Pitaya/Pitaya001648.png,Pitaya
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00361.png,Kiwi
./fruits/Persimmon/Persimmon1613.png,Persimmon
./fruits/Pomegranate/Pomegranet00804.png,Pomegranate
./fruits/Banana/Banana01185.png,Banana
./fruits/Guava/guava total final/Guava03658.png,Guava
./fruits/Persimmon/Persimmon1567.png,Persimmon
./fruits/Tomatoes/Tamotoes00733.png,Tomatoes
./fruits/Orange/Orange001605.png,Orange
./fruits/muskmelon/Muskmelon 001050.png,muskmelon
./fruits/Mango/Mango001221.png,Mango
./fruits/Pear/Pear 1222.png,Pear
./fruits/Guava/guava total final/Guava03548.png,Guava
./fruits/Pomegranate/Pomegranet00392.png,Pomegranate
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002996.png,Kiwi
./fruits/Apple/Apple E/Apple E06129.png,Apple
./fruits/Banana/Banana0878.png,Banana
./fruits/Peach/Peach002263.png,Peach
./fruits/Carambola/Carambola 001767.png,Carambola
./fruits/Tomatoes/Tamotoes00778.png,Tomatoes
./fruits/muskmelon/Muskmelon 001364.png,muskmelon
./fruits/Guava/guava total final/Guava0946.png,Guava
./fruits/Plum/PlumуАВ1928.png,Plum
./fruits/Pear/pear_0_2480.png,Pear
./fruits/Pomegranate/Pomegranet001587.png,Pomegranate
./fruits/Mango/Mango00453.png,Mango
./fruits/Guava/guava total final/Guava02862.png,Guava
./fruits/Mango/Mango001782.png,Mango
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003029.png,Kiwi
./fruits/Pitaya/Pitaya00455.png,Pitaya
./fruits/Guava/guava total final/Guava01676.png,Guava
./fruits/Banana/Banana0776.png,Banana
./fruits/Persimmon/Persimmon2012.png,Persimmon
./fruits/Plum/PlumуАВ1951.png,Plum
./fruits/muskmelon/Muskmelon 00483.png,muskmelon
./fruits/Pomegranate/Pomegranet001451.png,Pomegranate
./fruits/Pomegranate/Pomegranet0053.png,Pomegranate
./fruits/Banana/Banana01227.png,Banana
./fruits/Guava/guava total final/Guava01124.png,Guava
./fruits/Guava/guava total final/Guava01652.png,Guava
./fruits/Apple/Apple B/scene06751.png,Apple
./fruits/muskmelon/Muskmelon 00572.png,muskmelon
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001323.png,Kiwi
./fruits/Apple/Apple F/Apple F14.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002943.png,Kiwi
./fruits/Guava/guava total final/Guava01010.png,Guava
./fruits/Banana/Banana02966.png,Banana
./fruits/Guava/guava total final/Guava03307.png,Guava
./fruits/Guava/guava total final/Guava03068.png,Guava
./fruits/Pomegranate/Pomegranet00623.png,Pomegranate
./fruits/muskmelon/Muskmelon 00670.png,muskmelon
./fruits/Peach/Peach002089.png,Peach
./fruits/Pear/Pear 1132.png,Pear
./fruits/Guava/guava total final/Guava03083.png,Guava
./fruits/Peach/Peach002538.png,Peach
./fruits/Pitaya/Pitaya00261.png,Pitaya
./fruits/Guava/guava total final/Guava0279.png,Guava
./fruits/Pomegranate/Pomegranet001309.png,Pomegranate
./fruits/Banana/Banana02925.png,Banana
./fruits/Mango/Mango003475.png,Mango
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003784.png,Kiwi
./fruits/Tomatoes/Tamotoes00317.png,Tomatoes
./fruits/Pear/pear_0_1786.png,Pear
./fruits/Persimmon/Persimmon1555.png,Persimmon
./fruits/Mango/Mango0048.png,Mango
./fruits/Pitaya/Pitaya001813.png,Pitaya
./fruits/Persimmon/Persimmon475.png,Persimmon
./fruits/Apple/Apple A/Apple 116.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003520.png,Kiwi
./fruits/Pitaya/Pitaya001221.png,Pitaya
./fruits/Orange/Orange00754.png,Orange
./fruits/Banana/Banana0640.png,Banana
./fruits/Pomegranate/Pomegranet00802.png,Pomegranate
./fruits/Tomatoes/Tamotoes001065.png,Tomatoes
./fruits/Orange/Orange001212.png,Orange
./fruits/Carambola/Carambola 00464.png,Carambola
./fruits/Peach/Peach002205.png,Peach
./fruits/Pomegranate/Pomegranet001624.png,Pomegranate
./fruits/Tomatoes/Tamotoes002155.png,Tomatoes
./fruits/Apple/Apple F/Apple F24.png,Apple
./fruits/Pitaya/Pitaya002183.png,Pitaya
./fruits/muskmelon/Muskmelon 001434.png,muskmelon
./fruits/muskmelon/Muskmelon 001990.png,muskmelon
./fruits/Pear/Pear 1477.png,Pear
./fruits/Pitaya/Pitaya00958.png,Pitaya
./fruits/Orange/Orange001176.png,Orange
./fruits/Pomegranate/Pomegranet001836.png,Pomegranate
./fruits/Banana/Banana0210.png,Banana
./fruits/Orange/Orange002239.png,Orange
./fruits/Plum/PlumуАВ141.png,Plum
./fruits/Orange/Orange00250.png,Orange
./fruits/Pear/Pear 398.png,Pear
./fruits/muskmelon/Muskmelon 00528.png,muskmelon
./fruits/Peach/Peach00948.png,Peach
./fruits/Orange/Orange002012.png,Orange
./fruits/Orange/Orange001968.png,Orange
./fruits/Apple/Apple C/scene08241.png,Apple
./fruits/Pear/Pear 647.png,Pear
./fruits/Pomegranate/Pomegranet001301.png,Pomegranate
./fruits/Guava/guava total final/Guava02750.png,Guava
./fruits/Banana/Banana02038.png,Banana
./fruits/Mango/Mango003582.png,Mango
./fruits/Orange/Orange001612.png,Orange
./fruits/Persimmon/Persimmon1342.png,Persimmon
./fruits/Guava/guava total final/Guava03649.png,Guava
