filename,label
./fruits/muskmelon/Muskmelon 001344.png,muskmelon
./fruits/Apple/Apple F/Apple F173.png,Apple
./fruits/muskmelon/Muskmelon 00755.png,muskmelon
./fruits/Pomegranate/Pomegranet001380.png,Pomegranate
./fruits/Carambola/Carambola 00500.png,Carambola
./fruits/Banana/Banana01366.png,Banana
./fruits/Persimmon/Persimmon1255.png,Persimmon
./fruits/muskmelon/Muskmelon 00893.png,muskmelon
./fruits/Persimmon/Persimmon776.png,Persimmon
./fruits/Banana/Banana01979.png,Banana
./fruits/Plum/PlumуАВ588.png,Plum
./fruits/muskmelon/Muskmelon 00170.png,muskmelon
./fruits/muskmelon/Muskmelon 001782.png,muskmelon
./fruits/Pear/Pear 1871.png,Pear
./fruits/Pitaya/Pitaya002233.png,Pitaya
./fruits/Pomegranate/Pomegranet00925.png,Pomegranate
./fruits/muskmelon/Muskmelon 00876.png,muskmelon
./fruits/Guava/guava total final/Guava01832.png,Guava
./fruits/Peach/Peach002436.png,Peach
./fruits/Persimmon/Persimmon1927.png,Persimmon
./fruits/Apple/Apple C/Apple Ce01231.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003600.png,Kiwi
./fruits/Pomegranate/Pomegranet002027.png,Pomegranate
./fruits/Persimmon/Persimmon1237.png,Persimmon
./fruits/Plum/PlumуАВ1773.png,Plum
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002361.png,Kiwi
./fruits/Orange/Orange002423.png,Orange
./fruits/Pitaya/Pitaya00479.png,Pitaya
./fruits/Orange/Orange001521.png,Orange
./fruits/muskmelon/Muskmelon 00455.png,muskmelon
./fruits/Guava/guava total final/Guava0866.png,Guava
./fruits/Banana/Banana01751.png,Banana
./fruits/Orange/Orange002830.png,Orange
./fruits/Pear/Pear 1443.png,Pear
./fruits/Pomegranate/Pomegranet001481.png,Pomegranate
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00965.png,Kiwi
./fruits/Pear/Pear 1467.png,Pear
./fruits/Pitaya/Pitaya00372.png,Pitaya
./fruits/Apple/Apple C/Apple Co applee10451.png,Apple
./fruits/Apple/Apple F/Apple F _0_2663.png,Apple
./fruits/Plum/PlumуАВ1183.png,Plum
./fruits/Apple/Apple D/Apple dee01561.png,Apple
./fruits/Pear/Pear 1076.png,Pear
./fruits/Apple/Apple E/Apple E34.png,Apple
./fruits/Pitaya/Pitaya00452.png,Pitaya
./fruits/Apple/Apple C/Apple Ce04591.png,Apple
./fruits/Plum/PlumуАВ351.png,Plum
./fruits/Mango/Mango002450.png,Mango
./fruits/Carambola/Carambola 0028.png,Carambola
./fruits/Orange/Orange00576.png,Orange
./fruits/muskmelon/Muskmelon 00104.png,muskmelon
./fruits/Pitaya/Pitaya00753.png,Pitaya
./fruits/Apple/Apple F/scene06261.png,Apple
./fruits/Carambola/Carambola 001597.png,Carambola
./fruits/Pomegranate/Pomegranet00969.png,Pomegranate
./fruits/Pitaya/Pitaya00317.png,Pitaya
./fruits/Pear/Pear 1352.png,Pear
./fruits/Apple/Apple B/546red applee04061546.png,Apple
./fruits/Peach/Peach002098.png,Peach
./fruits/Apple/Apple E/Apple E10190.png,Apple
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00915.png,Kiwi
./fruits/Pear/Pear 216.png,Pear
./fruits/Tomatoes/Tamotoes002015.png,Tomatoes
./fruits/Apple/Apple A/Apple 659.png,Apple
./fruits/muskmelon/Muskmelon 001325.png,muskmelon
./fruits/muskmelon/Muskmelon 00239.png,muskmelon
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00431.png,Kiwi
./fruits/muskmelon/Muskmelon 00479.png,muskmelon
./fruits/Guava/guava total final/Guava049.png,Guava
./fruits/Peach/Peach001554.png,Peach
./fruits/Peach/Peach001668.png,Peach
./fruits/Persimmon/Persimmon928.png,Persimmon
./fruits/Pear/Pear 1719.png,Pear
./fruits/muskmelon/Muskmelon 00463.png,muskmelon
./fruits/Plum/PlumуАВ917.png,Plum
./fruits/muskmelon/Muskmelon 001255.png,muskmelon
./fruits/Apple/Apple E/Apple Ee04441.png,Apple
./fruits/Mango/Mango001495.png,Mango
./fruits/Pear/Pear 1335.png,Pear
./fruits/Persimmon/Persimmon318.png,Persimmon
./fruits/Peach/Peach001771.png,Peach
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002277.png,Kiwi
./fruits/Orange/Orange002470.png,Orange
./fruits/Apple/Apple C/pple Co applee02051.png,Apple
./fruits/Mango/Mango002620.png,Mango
./fruits/Mango/Mango00394.png,Mango
./fruits/Pomegranate/Pomegranet001428.png,Pomegranate
./fruits/Apple/Apple B/226red applee03106226.png,Apple
./fruits/Persimmon/Persimmon1807.png,Persimmon
./fruits/Orange/Orange001678.png,Orange
./fruits/Peach/Peach001350.png,Peach
./fruits/Plum/PlumуАВ2076.png,Plum
./fruits/Apple/Apple A/Apple 26.png,Apple
./fruits/Tomatoes/Tamotoes00791.png,Tomatoes
./fruits/Pomegranate/Pomegranet00792.png,Pomegranate
./fruits/Pomegranate/Pomegranet001772.png,Pomegranate
./fruits/Apple/Apple D/Apple dee13321.png,Apple
./fruits/Apple/Apple F/Apple F308.png,Apple
./fruits/Plum/PlumуАВ1787.png,Plum
./fruits/Guava/guava total final/Guava02639.png,Guava
./fruits/Guava/guava total final/Guava0802.png,Guava
./fruits/Tomatoes/Tamotoes001056.png,Tomatoes
./fruits/Pitaya/Pitaya002165.png,Pitaya
./fruits/Pitaya/Pitaya001195.png,Pitaya
./fruits/Pitaya/Pitaya00196.png,Pitaya
./fruits/muskmelon/Muskmelon 001396.png,muskmelon
./fruits/Pear/pear_0_9527.png,Pear
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001620.png,Kiwi
./fruits/Apple/Apple F/Apple F264.png,Apple
./fruits/Apple/Apple D/Apple dee07961.png,Apple
./fruits/muskmelon/Muskmelon 001009.png,muskmelon
./fruits/Pear/Pear 1398.png,Pear
./fruits/muskmelon/Muskmelon 00397.png,muskmelon
./fruits/Carambola/Carambola 001607.png,Carambola
./fruits/muskmelon/Muskmelon 001480.png,muskmelon
./fruits/Apple/Apple D/applee15310.png,Apple
./fruits/Tomatoes/Tamotoes001765.png,Tomatoes
./fruits/Carambola/Carambola 001918.png,Carambola
./fruits/Apple/Apple D/Apple De09681.png,Apple
./fruits/muskmelon/Muskmelon 001650.png,muskmelon
./fruits/Peach/Peach001858.png,Peach
./fruits/Tomatoes/Tamotoes00671.png,Tomatoes
./fruits/Plum/PlumуАВ1755.png,Plum
./fruits/Apple/Apple A/Apple 596.png,Apple
./fruits/Guava/guava total final/Guava01749.png,Guava
./fruits/Guava/guava total final/Guava01357.png,Guava
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001469.png,Kiwi
./fruits/Persimmon/Persimmon1917.png,Persimmon
./fruits/Peach/Peach00390.png,Peach
./fruits/Mango/Mango002395.png,Mango
./fruits/Pitaya/Pitaya002246.png,Pitaya
./fruits/muskmelon/Muskmelon 001232.png,muskmelon
./fruits/Carambola/Carambola 001659.png,Carambola
./fruits/Mango/Mango001925.png,Mango
./fruits/Orange/Orange002161.png,Orange
./fruits/Persimmon/Persimmon1033.png,Persimmon
./fruits/Guava/guava total final/Guava02424.png,Guava
./fruits/Pitaya/Pitaya001424.png,Pitaya
./fruits/Guava/guava total final/Guava0181.png,Guava
./fruits/Pitaya/Pitaya00335.png,Pitaya
./fruits/Guava/guava total final/Guava03345.png,Guava
./fruits/Pomegranate/Pomegranet0088.png,Pomegranate
./fruits/Peach/Peach002448.png,Peach
./fruits/Pitaya/Pitaya001608.png,Pitaya
./fruits/Pomegranate/Pomegranet001846.png,Pomegranate
./fruits/Banana/Banana01907.png,Banana
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00853.png,Kiwi
./fruits/Apple/Apple A/Apple 305.png,Apple
./fruits/Mango/Mango0032.png,Mango
./fruits/Peach/Peach001312.png,Peach
./fruits/muskmelon/Muskmelon 001649.png,muskmelon
./fruits/Pear/pear_0_9518.png,Pear
./fruits/Plum/PlumуАВ571.png,Plum
./fruits/Orange/Orange001431.png,Orange
./fruits/Persimmon/Persimmon1067.png,Persimmon
./fruits/Persimmon/Persimmon1984.png,Persimmon
./fruits/Peach/Peach00491.png,Peach
./fruits/Persimmon/Persimmon1485.png,Persimmon
./fruits/Guava/guava total final/Guava01154.png,Guava
./fruits/Banana/Banana01568.png,Banana
./fruits/Pomegranate/Pomegranet001601.png,Pomegranate
./fruits/Apple/Apple A/Apple 621.png,Apple
./fruits/Apple/Apple D/Apple dee04761.png,Apple
./fruits/Pear/Pear 2140.png,Pear
./fruits/Guava/guava total final/Guava02927.png,Guava
./fruits/Carambola/Carambola 00710.png,Carambola
./fruits/Apple/Apple A/Apple 271.png,Apple
./fruits/Banana/Banana02256.png,Banana
./fruits/Tomatoes/Tamotoes001547.png,Tomatoes
./fruits/Persimmon/Persimmon188.png,Persimmon
./fruits/Carambola/Carambola 00913.png,Carambola
./fruits/Banana/Banana0200.png,Banana
./fruits/Plum/PlumуАВ1992.png,Plum
./fruits/Mango/Mango002924.png,Mango
./fruits/Pomegranate/Pomegranet00853.png,Pomegranate
./fruits/Pomegranate/Pomegranet0050.png,Pomegranate
./fruits/Banana/Banana02130.png,Banana
./fruits/Pear/Pear 1474.png,Pear
./fruits/Peach/Peach001433.png,Peach
./fruits/Persimmon/Persimmon343.png,Persimmon
./fruits/Carambola/Carambola 00700.png,Carambola
./fruits/Apple/Apple F/Apple F _0_9174.png,Apple
./fruits/Orange/Orange00923.png,Orange
./fruits/Peach/Peach002201.png,Peach
./fruits/Peach/Peach00204.png,Peach
./fruits/Peach/Peach001719.png,Peach
./fruits/Peach/Peach001214.png,Peach
./fruits/Mango/Mango003478.png,Mango
./fruits/Guava/guava total final/Guava01559.png,Guava
./fruits/Orange/Orange001018.png,Orange
./fruits/Plum/PlumуАВ449.png,Plum
./fruits/Pomegranate/Pomegranet00406.png,Pomegranate
./fruits/Guava/guava total final/Guava03919.png,Guava
./fruits/Pear/Pear 1978.png,Pear
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002357.png,Kiwi
./fruits/Apple/Apple C/scene07881.png,Apple
./fruits/Mango/Mango001926.png,Mango
./fruits/Apple/Apple D/applee15307.png,Apple
./fruits/Persimmon/Persimmon2008.png,Persimmon
./fruits/Apple/Apple A/Apple 334.png,Apple
./fruits/Tomatoes/Tamotoes001003.png,Tomatoes
./fruits/Pomegranate/Pomegranet00780.png,Pomegranate
./fruits/Pitaya/Pitaya001583.png,Pitaya
./fruits/Apple/Apple A/Apple 323.png,Apple
./fruits/Apple/Apple C/ne00721.png,Apple
./fruits/Pear/pear_0_4620.png,Pear
./fruits/Pitaya/Pitaya002203.png,Pitaya
./fruits/Mango/Mango00145.png,Mango
./fruits/muskmelon/Muskmelon 001348.png,muskmelon
./fruits/Apple/Apple A/Apple 304.png,Apple
./fruits/Pear/pear_0_7463.png,Pear
./fruits/Tomatoes/Tamotoes001190.png,Tomatoes
./fruits/Mango/Mango00675.png,Mango
./fruits/Mango/Mango004146.png,Mango
./fruits/Pitaya/Pitaya00717.png,Pitaya
./fruits/Pear/Pear 350.png,Pear
./fruits/Guava/guava total final/Guava0108.png,Guava
./fruits/Pomegranate/Pomegranet001233.png,Pomegranate
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001328.png,Kiwi
./fruits/Pitaya/Pitaya002188.png,Pitaya
./fruits/muskmelon/Muskmelon 001412.png,muskmelon
./fruits/Carambola/Carambola 00777.png,Carambola
./fruits/Pear/Pear 1606.png,Pear
./fruits/muskmelon/Muskmelon 001901.png,muskmelon
./fruits/Mango/Mango005.png,Mango
./fruits/muskmelon/Muskmelon 001927.png,muskmelon
./fruits/Carambola/Carambola 00134.png,Carambola
./fruits/Persimmon/Persimmon256.png,Persimmon
./fruits/Apple/Apple F/Apple F _0_1397.png,Apple
./fruits/Guava/guava total final/Guava0664.png,Guava
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002169.png,Kiwi
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00926.png,Kiwi
./fruits/Mango/Mango00746.png,Mango
./fruits/Plum/PlumуАВ1224.png,Plum
./fruits/Pitaya/Pitaya00368.png,Pitaya
./fruits/Pomegranate/Pomegranet00540.png,Pomegranate
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003294.png,Kiwi
./fruits/Apple/Apple F/Apple F _0_6309.png,Apple
./fruits/Guava/guava total final/Guava02661.png,Guava
./fruits/Pitaya/Pitaya00796.png,Pitaya
./fruits/Pear/Pear 1838.png,Pear
./fruits/Plum/PlumуАВ2007.png,Plum
./fruits/Persimmon/Persimmon1251.png,Persimmon
./fruits/Banana/Banana0613.png,Banana
./fruits/Persimmon/Persimmon237.png,Persimmon
./fruits/Peach/Peach00681.png,Peach
./fruits/Persimmon/Persimmon1154.png,Persimmon
./fruits/Plum/PlumуАВ2077.png,Plum
./fruits/Peach/Peach0099.png,Peach
./fruits/Pear/Pear 427.png,Pear
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003390.png,Kiwi
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002084.png,Kiwi
./fruits/muskmelon/Muskmelon 001011.png,muskmelon
./fruits/Apple/Apple D/Apple De07601.png,Apple
./fruits/Pitaya/Pitaya00595.png,Pitaya
./fruits/Guava/guava total final/Guava02378.png,Guava
./fruits/Pitaya/Pitaya002331.png,Pitaya
./fruits/Banana/Banana02346.png,Banana
./fruits/Carambola/Carambola 00163.png,Carambola
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001258.png,Kiwi
./fruits/Guava/guava total final/Guava0304.png,Guava
./fruits/Carambola/Carambola 00299.png,Carambola
./fruits/Mango/Mango00579.png,Mango
./fruits/Persimmon/Persimmon364.png,Persimmon
./fruits/Apple/Apple F/Apple F _0_8685.png,Apple
./fruits/Pitaya/Pitaya001796.png,Pitaya
./fruits/Guava/guava total final/Guava01674.png,Guava
./fruits/Pear/pear_0_4754.png,Pear
./fruits/Pear/Pear 1358.png,Pear
./fruits/Pitaya/Pitaya00941.png,Pitaya
./fruits/Pomegranate/Pomegranet001065.png,Pomegranate
./fruits/Carambola/Carambola 00208.png,Carambola
./fruits/Peach/Peach00651.png,Peach
./fruits/Tomatoes/Tamotoes001578.png,Tomatoes
./fruits/Persimmon/Persimmon446.png,Persimmon
./fruits/Banana/Banana01146.png,Banana
./fruits/Orange/Orange00864.png,Orange
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002596.png,Kiwi
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002490.png,Kiwi
./fruits/Pomegranate/Pomegranet001863.png,Pomegranate
./fruits/Orange/Orange00395.png,Orange
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi002717.png,Kiwi
./fruits/Pitaya/Pitaya0080.png,Pitaya
./fruits/Tomatoes/Tamotoes001091.png,Tomatoes
./fruits/Tomatoes/Tamotoes00285.png,Tomatoes
./fruits/Tomatoes/Tamotoes0041.png,Tomatoes
./fruits/Orange/Orange002402.png,Orange
./fruits/Banana/Banana01478.png,Banana
./fruits/Apple/Apple B/scene06001.png,Apple
./fruits/Tomatoes/Tamotoes00835.png,Tomatoes
./fruits/Apple/Apple E/Apple E311.png,Apple
./fruits/Apple/Apple A/Apple 616.png,Apple
./fruits/Carambola/Carambola 00209.png,Carambola
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001165.png,Kiwi
./fruits/Pomegranate/Pomegranet001022.png,Pomegranate
./fruits/Apple/Apple F/Apple F _0_8753.png,Apple
./fruits/Peach/Peach001105.png,Peach
./fruits/Tomatoes/Tamotoes002117.png,Tomatoes
./fruits/Peach/Peach002026.png,Peach
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi003558.png,Kiwi
./fruits/muskmelon/Muskmelon 00494.png,muskmelon
./fruits/Carambola/Carambola 001894.png,Carambola
./fruits/muskmelon/Muskmelon 00627.png,muskmelon
./fruits/Carambola/Carambola 00171.png,Carambola
./fruits/Apple/Apple D/applee13268.png,Apple
./fruits/Plum/PlumуАВ789.png,Plum
./fruits/Pitaya/Pitaya002266.png,Pitaya
./fruits/Pomegranate/Pomegranet001040.png,Pomegranate
./fruits/Banana/Banana02856.png,Banana
./fruits/Apple/Apple C/ne01421.png,Apple
./fruits/Apple/Apple F/Apple F34.png,Apple
./fruits/Peach/Peach001305.png,Peach
./fruits/Persimmon/Persimmon685.png,Persimmon
./fruits/Persimmon/Persimmon1321.png,Persimmon
./fruits/Pomegranate/Pomegranet00995.png,Pomegranate
./fruits/Apple/Apple A/Apple 578.png,Apple
./fruits/Pomegranate/Pomegranet001212.png,Pomegranate
./fruits/Plum/PlumуАВ1472.png,Plum
./fruits/Peach/Peach00687.png,Peach
./fruits/muskmelon/Muskmelon 001860.png,muskmelon
./fruits/Pomegranate/Pomegranet00587.png,Pomegranate
./fruits/muskmelon/Muskmelon 00885.png,muskmelon
./fruits/Carambola/Carambola 00689.png,Carambola
./fruits/Pomegranate/Pomegranet0012.png,Pomegranate
./fruits/Guava/guava total final/Guava01820.png,Guava
./fruits/Pear/Pear 1178.png,Pear
./fruits/Pear/Pear 1665.png,Pear
./fruits/Apple/Apple F/Apple F _0_575.png,Apple
./fruits/Apple/Apple D/applee10210.png,Apple
./fruits/Orange/Orange002736.png,Orange
./fruits/Peach/Peach00655.png,Peach
./fruits/Plum/PlumуАВ428.png,Plum
./fruits/muskmelon/Muskmelon 00461.png,muskmelon
./fruits/Persimmon/Persimmon777.png,Persimmon
./fruits/Guava/guava total final/Guava03670.png,Guava
./fruits/Apple/Apple C/pple Co applee01101.png,Apple
./fruits/Plum/PlumуАВ1700.png,Plum
./fruits/Plum/PlumуАВ776.png,Plum
./fruits/Banana/Banana02024.png,Banana
./fruits/Tomatoes/Tamotoes001143.png,Tomatoes
./fruits/Peach/Peach001661.png,Peach
./fruits/Carambola/Carambola 001626.png,Carambola
./fruits/Guava/guava total final/Guava03398.png,Guava
./fruits/Carambola/Carambola 00718.png,Carambola
./fruits/Peach/Peach00823.png,Peach
./fruits/Guava/guava total final/Guava02908.png,Guava
./fruits/Peach/Peach00951.png,Peach
./fruits/Carambola/Carambola 002026.png,Carambola
./fruits/Carambola/Carambola 00429.png,Carambola
./fruits/Pomegranate/Pomegranet00940.png,Pomegranate
./fruits/Mango/Mango001570.png,Mango
./fruits/Plum/PlumуАВ1203.png,Plum
./fruits/Apple/Apple B/504red applee01541504.png,Apple
./fruits/Persimmon/Persimmon963.png,Persimmon
./fruits/Tomatoes/Tamotoes00990.png,Tomatoes
./fruits/Carambola/Carambola 002030.png,Carambola
./fruits/Orange/Orange001126.png,Orange
./fruits/Peach/Peach001883.png,Peach
./fruits/Orange/Orange002388.png,Orange
./fruits/Carambola/Carambola 001921.png,Carambola
./fruits/Plum/PlumуАВ1018.png,Plum
./fruits/Orange/Orange00933.png,Orange
./fruits/Mango/Mango001893.png,Mango
./fruits/Pitaya/Pitaya00103.png,Pitaya
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi001208.png,Kiwi
./fruits/Pear/Pear 1129.png,Pear
./fruits/Guava/guava total final/Guava03792.png,Guava
./fruits/Plum/PlumуАВ1716.png,Plum
./fruits/Persimmon/Persimmon622.png,Persimmon
./fruits/Banana/Banana01122.png,Banana
./fruits/Pear/pear_0_5534.png,Pear
./fruits/Guava/guava total final/Guava02533.png,Guava
./fruits/Tomatoes/Tamotoes00421.png,Tomatoes
./fruits/Pitaya/Pitaya001331.png,Pitaya
./fruits/Mango/Mango003830.png,Mango
./fruits/Plum/PlumуАВ1927.png,Plum
./fruits/Orange/Orange002327.png,Orange
./fruits/Guava/guava total final/Guava03586.png,Guava
./fruits/Apple/Apple D/applee12253.png,Apple
./fruits/Persimmon/Persimmon404.png,Persimmon
./fruits/Guava/guava total final/Guava02961.png,Guava
./fruits/Mango/Mango003942.png,Mango
./fruits/Mango/Mango003533.png,Mango
./fruits/Apple/Apple C/scene10081.png,Apple
./fruits/Banana/Banana0541.png,Banana
./fruits/Carambola/Carambola 001843.png,Carambola
./fruits/Apple/Apple D/Apple De06921.png,Apple
./fruits/Mango/Mango00161.png,Mango
./fruits/Plum/PlumуАВ1319.png,Plum
./fruits/Pear/pear_0_1089.png,Pear
./fruits/Mango/Mango002297.png,Mango
./fruits/Guava/guava total final/Guava03970.png,Guava
./fruits/Plum/PlumуАВ1970.png,Plum
./fruits/Apple/Apple F/Apple F668.png,Apple
./fruits/Pear/Pear 694.png,Pear
./fruits/Banana/Banana02355.png,Banana
./fruits/Carambola/Carambola 00301.png,Carambola
./fruits/Carambola/Carambola 001810.png,Carambola
./fruits/Tomatoes/Tamotoes001623.png,Tomatoes
./fruits/Pitaya/Pitaya001351.png,Pitaya
./fruits/Pitaya/Pitaya001711.png,Pitaya
./fruits/Tomatoes/Tamotoes001549.png,Tomatoes
./fruits/Pear/Pear 1679.png,Pear
./fruits/Banana/Banana02119.png,Banana
./fruits/Tomatoes/Tamotoes001400.png,Tomatoes
./fruits/Tomatoes/Tamotoes00225.png,Tomatoes
./fruits/Pomegranate/Pomegranet00267.png,Pomegranate
./fruits/Kiwi/Total Number of Kiwi fruit/Kiwi00997.png,Kiwi
